period,ir,ci5,ci10,ci90,ci95,zero
1,0,0,0,0,0,0
2,21.6184369758525,-39.1983670900768,-29.4242378651953,72.6611118169004,82.4352410417819,0
3,58.1987571416762,0.740506204314961,9.97486796210515,106.422646321247,115.657008079037,0
4,70.124434059715,7.46595498606024,17.5360676943262,122.712800425104,132.78291313337,0
5,65.4167799651798,6.45198831616707,15.9284726883298,114.90508724203,124.381571614192,0
6,82.6173064476765,21.2544358083665,31.1163257325413,134.118287162812,143.980177086987,0
7,66.3290807359759,6.14581257275945,15.8181235275621,116.84003794439,126.512348899192,0
8,67.0478883540029,8.18290044770688,17.6433449326473,116.452431775358,125.912876260299,0
9,5.29484012447619,-62.9112066953791,-51.9495205993309,62.5392008482833,73.5008869443315,0
